table_id,series_family,role,series_id,dimensions_json,forecast_scope,measure_code,is_forecast_target,is_auxiliary_feature,duplicate_group,authoritative_source,n_periods,n_non_null,coverage_ratio,zero_fraction,variance,time_first,time_last,selected,selection_reason
12r5,KEHA_geography,geographic_target,12r5::Alue=KU035|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU035"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,33,0.4714285714285714,0.45454545454545453,20.244260789715334,2009Q1,2026Q2,False,insufficient_non_null_quarters
12r5,KEHA_geography,geographic_target,12r5::Alue=KU035|contentscode=UUDETAVP,"{""Alue"": ""KU035"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,29,0.4142857142857143,0.4827586206896552,21.334126040428057,2009Q1,2026Q2,False,insufficient_non_null_quarters
12r5,KEHA_geography,geographic_target,12r5::Alue=KU043|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU043"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,46,0.6571428571428571,0.15217391304347827,102.28969754253306,2009Q1,2026Q2,False,insufficient_non_null_quarters
12r5,KEHA_geography,geographic_target,12r5::Alue=KU043|contentscode=UUDETAVP,"{""Alue"": ""KU043"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,51,0.7285714285714285,0.13725490196078433,93.09880815071128,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU046|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU046"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,33,0.4714285714285714,0.24242424242424243,159.97979797979798,2009Q1,2026Q2,False,insufficient_non_null_quarters
12r5,KEHA_geography,geographic_target,12r5::Alue=KU046|contentscode=UUDETAVP,"{""Alue"": ""KU046"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,31,0.44285714285714284,0.45161290322580644,68.11030176899064,2009Q1,2026Q2,False,insufficient_non_null_quarters
12r5,KEHA_geography,geographic_target,12r5::Alue=KU047|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU047"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,64,0.9142857142857143,0.0,597.1240234375,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU047|contentscode=UUDETAVP,"{""Alue"": ""KU047"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,68,0.9714285714285714,0.0,368.33650519031136,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU049|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU049"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,70,1.0,0.0,645768.8171428572,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU049|contentscode=UUDETAVP,"{""Alue"": ""KU049"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,70,1.0,0.0,921104.3869387754,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU050|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU050"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,70,1.0,0.0,13399.979591836734,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU050|contentscode=UUDETAVP,"{""Alue"": ""KU050"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,70,1.0,0.0,9200.086734693878,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU051|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU051"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,70,1.0,0.0,5987.36918367347,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU051|contentscode=UUDETAVP,"{""Alue"": ""KU051"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,70,1.0,0.0,3606.201020408163,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU052|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU052"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,46,0.6571428571428571,0.021739130434782608,43.0023629489603,2009Q1,2026Q2,False,insufficient_non_null_quarters
12r5,KEHA_geography,geographic_target,12r5::Alue=KU052|contentscode=UUDETAVP,"{""Alue"": ""KU052"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,42,0.6,0.09523809523809523,26.65079365079365,2009Q1,2026Q2,False,insufficient_non_null_quarters
12r5,KEHA_geography,geographic_target,12r5::Alue=KU060|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU060"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,51,0.7285714285714285,0.0,51.38715878508267,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU060|contentscode=UUDETAVP,"{""Alue"": ""KU060"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,55,0.7857142857142857,0.01818181818181818,28.839669421487603,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU061|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU061"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,70,1.0,0.0,13684.580612244898,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU061|contentscode=UUDETAVP,"{""Alue"": ""KU061"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,70,1.0,0.0,6529.2212244897955,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU062|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU062"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,27,0.38571428571428573,0.37037037037037035,26.620027434842253,2009Q1,2026Q2,False,insufficient_non_null_quarters
12r5,KEHA_geography,geographic_target,12r5::Alue=KU062|contentscode=UUDETAVP,"{""Alue"": ""KU062"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,31,0.44285714285714284,0.4838709677419355,17.377731529656604,2009Q1,2026Q2,False,insufficient_non_null_quarters
12r5,KEHA_geography,geographic_target,12r5::Alue=KU065|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU065"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,40,0.5714285714285714,0.4,93.62437499999999,2009Q1,2026Q2,False,insufficient_non_null_quarters
12r5,KEHA_geography,geographic_target,12r5::Alue=KU065|contentscode=UUDETAVP,"{""Alue"": ""KU065"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,34,0.4857142857142857,0.5294117647058824,70.1046712802768,2009Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12r5,KEHA_geography,geographic_target,12r5::Alue=KU069|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU069"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,66,0.9428571428571428,0.0,1551.2793847566575,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU069|contentscode=UUDETAVP,"{""Alue"": ""KU069"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,70,1.0,0.0,678.2971428571428,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU071|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU071"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,69,0.9857142857142858,0.0,1264.255828607436,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU071|contentscode=UUDETAVP,"{""Alue"": ""KU071"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,70,1.0,0.0,251.71428571428572,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU072|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU072"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,32,0.45714285714285713,0.3125,75.9287109375,2009Q1,2026Q2,False,insufficient_non_null_quarters
12r5,KEHA_geography,geographic_target,12r5::Alue=KU072|contentscode=UUDETAVP,"{""Alue"": ""KU072"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,34,0.4857142857142857,0.2647058823529412,83.29411764705883,2009Q1,2026Q2,False,insufficient_non_null_quarters
12r5,KEHA_geography,geographic_target,12r5::Alue=KU074|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU074"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,33,0.4714285714285714,0.6060606060606061,14.027548209366392,2009Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12r5,KEHA_geography,geographic_target,12r5::Alue=KU074|contentscode=UUDETAVP,"{""Alue"": ""KU074"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,36,0.5142857142857142,0.5277777777777778,14.965277777777779,2009Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12r5,KEHA_geography,geographic_target,12r5::Alue=KU075|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU075"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,70,1.0,0.0,2982.2671428571434,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU075|contentscode=UUDETAVP,"{""Alue"": ""KU075"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,70,1.0,0.0,2869.8940816326526,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU076|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU076"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,25,0.35714285714285715,0.68,24.7744,2009Q1,2026Q2,False,insufficient_non_null_quarters;mostly_zero
12r5,KEHA_geography,geographic_target,12r5::Alue=KU076|contentscode=UUDETAVP,"{""Alue"": ""KU076"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,20,0.2857142857142857,0.45,28.6875,2009Q1,2026Q2,False,insufficient_non_null_quarters
12r5,KEHA_geography,geographic_target,12r5::Alue=KU077|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU077"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,64,0.9142857142857143,0.0,1823.597412109375,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU077|contentscode=UUDETAVP,"{""Alue"": ""KU077"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,63,0.9,0.015873015873015872,581.6558327034516,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU078|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU078"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,70,1.0,0.0,3819.785510204083,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU078|contentscode=UUDETAVP,"{""Alue"": ""KU078"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,70,1.0,0.0,6567.0897959183685,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU079|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU079"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,70,1.0,0.0,3081.7910204081636,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU079|contentscode=UUDETAVP,"{""Alue"": ""KU079"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,70,1.0,0.0,2372.589591836734,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU081|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU081"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,62,0.8857142857142857,0.016129032258064516,153.73673257023933,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU081|contentscode=UUDETAVP,"{""Alue"": ""KU081"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,62,0.8857142857142857,0.016129032258064516,108.79708636836627,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU082|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU082"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,67,0.9571428571428572,0.0,898.544441969258,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU082|contentscode=UUDETAVP,"{""Alue"": ""KU082"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,69,0.9857142857142858,0.0,735.7353497164462,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU086|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU086"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,66,0.9428571428571428,0.0,589.0700183654728,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU086|contentscode=UUDETAVP,"{""Alue"": ""KU086"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,66,0.9428571428571428,0.0,266.21946740128556,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU090|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU090"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,63,0.9,0.0,2105.057193247669,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU090|contentscode=UUDETAVP,"{""Alue"": ""KU090"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,66,0.9428571428571428,0.0,2037.3372359963269,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU091|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU091"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,70,1.0,0.0,9600966.683469387,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU091|contentscode=UUDETAVP,"{""Alue"": ""KU091"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,70,1.0,0.0,15023663.159183672,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU092|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU092"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,70,1.0,0.0,1086034.746938775,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU092|contentscode=UUDETAVP,"{""Alue"": ""KU092"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,70,1.0,0.0,1899238.368367347,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU097|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU097"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,39,0.5571428571428572,0.02564102564102564,30.675871137409597,2009Q1,2026Q2,False,insufficient_non_null_quarters
12r5,KEHA_geography,geographic_target,12r5::Alue=KU097|contentscode=UUDETAVP,"{""Alue"": ""KU097"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,31,0.44285714285714284,0.22580645161290322,22.301768990634756,2009Q1,2026Q2,False,insufficient_non_null_quarters
12r5,KEHA_geography,geographic_target,12r5::Alue=KU098|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU098"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,70,1.0,0.0,2412.1397959183673,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU098|contentscode=UUDETAVP,"{""Alue"": ""KU098"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,70,1.0,0.0,1898.5920408163265,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU102|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU102"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,70,1.0,0.0,3164.755306122449,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU102|contentscode=UUDETAVP,"{""Alue"": ""KU102"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,70,1.0,0.0,1856.9324489795918,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU103|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU103"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,44,0.6285714285714286,0.022727272727272728,25.946280991735545,2009Q1,2026Q2,False,insufficient_non_null_quarters
12r5,KEHA_geography,geographic_target,12r5::Alue=KU103|contentscode=UUDETAVP,"{""Alue"": ""KU103"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,51,0.7285714285714285,0.0392156862745098,19.684736639753943,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU105|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU105"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,55,0.7857142857142857,0.01818181818181818,42.52429752066116,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU105|contentscode=UUDETAVP,"{""Alue"": ""KU105"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,51,0.7285714285714285,0.0,12.090734332948866,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU106|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU106"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,70,1.0,0.0,37464.27122448979,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU106|contentscode=UUDETAVP,"{""Alue"": ""KU106"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,70,1.0,0.0,54954.31918367347,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU108|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU108"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,70,1.0,0.0,1076.5885714285712,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU108|contentscode=UUDETAVP,"{""Alue"": ""KU108"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,70,1.0,0.0,658.1063265306123,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU109|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU109"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,70,1.0,0.0,146765.24673469385,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU109|contentscode=UUDETAVP,"{""Alue"": ""KU109"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,70,1.0,0.0,86393.25387755105,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU111|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU111"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,70,1.0,0.0,8704.648163265307,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU111|contentscode=UUDETAVP,"{""Alue"": ""KU111"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,70,1.0,0.0,6843.770612244897,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU139|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU139"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,70,1.0,0.0,735.3610204081633,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU139|contentscode=UUDETAVP,"{""Alue"": ""KU139"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,70,1.0,0.0,735.7267346938776,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU140|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU140"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,70,1.0,0.0,11995.812448979592,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU140|contentscode=UUDETAVP,"{""Alue"": ""KU140"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,70,1.0,0.0,9398.05489795918,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU142|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU142"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,64,0.9142857142857143,0.0,530.327880859375,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU142|contentscode=UUDETAVP,"{""Alue"": ""KU142"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,66,0.9428571428571428,0.0,385.8882001836547,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU143|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU143"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,70,1.0,0.0,1205.532448979592,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU143|contentscode=UUDETAVP,"{""Alue"": ""KU143"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,70,1.0,0.0,1535.4195918367348,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU145|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU145"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,70,1.0,0.0,1239.8214285714287,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU145|contentscode=UUDETAVP,"{""Alue"": ""KU145"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,70,1.0,0.0,346.923469387755,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU146|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU146"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,69,0.9857142857142858,0.0,907.0901071203531,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU146|contentscode=UUDETAVP,"{""Alue"": ""KU146"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,67,0.9571428571428572,0.0,199.94074404098907,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU148|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU148"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,70,1.0,0.0,13528.939591836735,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU148|contentscode=UUDETAVP,"{""Alue"": ""KU148"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,70,1.0,0.0,3698.2410204081634,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU149|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU149"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,67,0.9571428571428572,0.0,192.89730452216526,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU149|contentscode=UUDETAVP,"{""Alue"": ""KU149"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,66,0.9428571428571428,0.0,558.574839302112,2009Q1,2026Q2,True,accepted
12r5,KEHA_geography,geographic_target,12r5::Alue=KU151|contentscode=AVPAIKATLOPUSSA,"{""Alue"": ""KU151"", ""contentscode"": ""AVPAIKATLOPUSSA""}",municipality,AVPAIKATLOPUSSA,False,True,,12r5,70,32,0.45714285714285713,0.0625,28.5146484375,2009Q1,2026Q2,False,insufficient_non_null_quarters
12r5,KEHA_geography,geographic_target,12r5::Alue=KU151|contentscode=UUDETAVP,"{""Alue"": ""KU151"", ""contentscode"": ""UUDETAVP""}",municipality,UUDETAVP,False,True,,12r5,70,37,0.5285714285714286,0.10810810810810811,25.811541271000728,2009Q1,2026Q2,False,insufficient_non_null_quarters
