table_id,Alue,timeperiod_m,contentscode,timeperiod_q,Alue_text,timeperiod_m_text,contentscode_text,value,value_str,source,updated,agg_source_months
12r5,KU239,,AVPAIKATLOPUSSA,2023Q2,Keitele,,Vacancies on end-of-month calculation date (number),16,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2023M06
12r5,KU239,,UUDETAVP,2023Q2,Keitele,,New vacancies during the month (number),9,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2023M06
12r5,KU239,,AVPAIKATLOPUSSA,2023Q3,Keitele,,Vacancies on end-of-month calculation date (number),19,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2023M09
12r5,KU239,,UUDETAVP,2023Q3,Keitele,,New vacancies during the month (number),22,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2023M09
12r5,KU239,,AVPAIKATLOPUSSA,2023Q4,Keitele,,Vacancies on end-of-month calculation date (number),15,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2023M12
12r5,KU239,,UUDETAVP,2023Q4,Keitele,,New vacancies during the month (number),7,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2023M12
12r5,KU239,,AVPAIKATLOPUSSA,2024Q1,Keitele,,Vacancies on end-of-month calculation date (number),32,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2024M03
12r5,KU239,,UUDETAVP,2024Q1,Keitele,,New vacancies during the month (number),34,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2024M03
12r5,KU239,,AVPAIKATLOPUSSA,2024Q2,Keitele,,Vacancies on end-of-month calculation date (number),13,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2024M06
12r5,KU239,,UUDETAVP,2024Q2,Keitele,,New vacancies during the month (number),10,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2024M06
12r5,KU239,,AVPAIKATLOPUSSA,2024Q3,Keitele,,Vacancies on end-of-month calculation date (number),5,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2024M09
12r5,KU239,,UUDETAVP,2024Q3,Keitele,,New vacancies during the month (number),6,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2024M09
12r5,KU239,,AVPAIKATLOPUSSA,2024Q4,Keitele,,Vacancies on end-of-month calculation date (number),10,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2024M12
12r5,KU239,,UUDETAVP,2024Q4,Keitele,,New vacancies during the month (number),9,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2024M12
12r5,KU239,,AVPAIKATLOPUSSA,2025Q1,Keitele,,Vacancies on end-of-month calculation date (number),6,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2025M03
12r5,KU239,,UUDETAVP,2025Q1,Keitele,,New vacancies during the month (number),,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2025M03
12r5,KU239,,AVPAIKATLOPUSSA,2025Q2,Keitele,,Vacancies on end-of-month calculation date (number),5,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2025M06
12r5,KU239,,UUDETAVP,2025Q2,Keitele,,New vacancies during the month (number),,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2025M06
12r5,KU239,,AVPAIKATLOPUSSA,2025Q3,Keitele,,Vacancies on end-of-month calculation date (number),,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2025M09
12r5,KU239,,UUDETAVP,2025Q3,Keitele,,New vacancies during the month (number),7,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2025M09
12r5,KU239,,AVPAIKATLOPUSSA,2025Q4,Keitele,,Vacancies on end-of-month calculation date (number),,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2025M12
12r5,KU239,,UUDETAVP,2025Q4,Keitele,,New vacancies during the month (number),0,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2025M12
12r5,KU239,,AVPAIKATLOPUSSA,2026Q1,Keitele,,Vacancies on end-of-month calculation date (number),14,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2026M03
12r5,KU239,,UUDETAVP,2026Q1,Keitele,,New vacancies during the month (number),16,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2026M03
12r5,KU239,,AVPAIKATLOPUSSA,2026Q2,Keitele,,Vacancies on end-of-month calculation date (number),7,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2026M06
12r5,KU239,,UUDETAVP,2026Q2,Keitele,,New vacancies during the month (number),5,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2026M06
12r5,KU240,,AVPAIKATLOPUSSA,2009Q1,Kemi,,Vacancies on end-of-month calculation date (number),184,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2009M03
12r5,KU240,,UUDETAVP,2009Q1,Kemi,,New vacancies during the month (number),240,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2009M03
12r5,KU240,,AVPAIKATLOPUSSA,2009Q2,Kemi,,Vacancies on end-of-month calculation date (number),92,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2009M06
12r5,KU240,,UUDETAVP,2009Q2,Kemi,,New vacancies during the month (number),138,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2009M06
12r5,KU240,,AVPAIKATLOPUSSA,2009Q3,Kemi,,Vacancies on end-of-month calculation date (number),95,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2009M09
12r5,KU240,,UUDETAVP,2009Q3,Kemi,,New vacancies during the month (number),159,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2009M09
12r5,KU240,,AVPAIKATLOPUSSA,2009Q4,Kemi,,Vacancies on end-of-month calculation date (number),84,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2009M12
12r5,KU240,,UUDETAVP,2009Q4,Kemi,,New vacancies during the month (number),119,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2009M12
12r5,KU240,,AVPAIKATLOPUSSA,2010Q1,Kemi,,Vacancies on end-of-month calculation date (number),223,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2010M03
12r5,KU240,,UUDETAVP,2010Q1,Kemi,,New vacancies during the month (number),260,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2010M03
12r5,KU240,,AVPAIKATLOPUSSA,2010Q2,Kemi,,Vacancies on end-of-month calculation date (number),59,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2010M06
12r5,KU240,,UUDETAVP,2010Q2,Kemi,,New vacancies during the month (number),149,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2010M06
12r5,KU240,,AVPAIKATLOPUSSA,2010Q3,Kemi,,Vacancies on end-of-month calculation date (number),87,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2010M09
12r5,KU240,,UUDETAVP,2010Q3,Kemi,,New vacancies during the month (number),135,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2010M09
12r5,KU240,,AVPAIKATLOPUSSA,2010Q4,Kemi,,Vacancies on end-of-month calculation date (number),76,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2010M12
12r5,KU240,,UUDETAVP,2010Q4,Kemi,,New vacancies during the month (number),147,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2010M12
12r5,KU240,,AVPAIKATLOPUSSA,2011Q1,Kemi,,Vacancies on end-of-month calculation date (number),431,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2011M03
12r5,KU240,,UUDETAVP,2011Q1,Kemi,,New vacancies during the month (number),510,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2011M03
12r5,KU240,,AVPAIKATLOPUSSA,2011Q2,Kemi,,Vacancies on end-of-month calculation date (number),49,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2011M06
12r5,KU240,,UUDETAVP,2011Q2,Kemi,,New vacancies during the month (number),109,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2011M06
12r5,KU240,,AVPAIKATLOPUSSA,2011Q3,Kemi,,Vacancies on end-of-month calculation date (number),110,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2011M09
12r5,KU240,,UUDETAVP,2011Q3,Kemi,,New vacancies during the month (number),207,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2011M09
12r5,KU240,,AVPAIKATLOPUSSA,2011Q4,Kemi,,Vacancies on end-of-month calculation date (number),65,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2011M12
12r5,KU240,,UUDETAVP,2011Q4,Kemi,,New vacancies during the month (number),71,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2011M12
12r5,KU240,,AVPAIKATLOPUSSA,2012Q1,Kemi,,Vacancies on end-of-month calculation date (number),175,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2012M03
12r5,KU240,,UUDETAVP,2012Q1,Kemi,,New vacancies during the month (number),171,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2012M03
12r5,KU240,,AVPAIKATLOPUSSA,2012Q2,Kemi,,Vacancies on end-of-month calculation date (number),125,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2012M06
12r5,KU240,,UUDETAVP,2012Q2,Kemi,,New vacancies during the month (number),96,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2012M06
12r5,KU240,,AVPAIKATLOPUSSA,2012Q3,Kemi,,Vacancies on end-of-month calculation date (number),84,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2012M09
12r5,KU240,,UUDETAVP,2012Q3,Kemi,,New vacancies during the month (number),77,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2012M09
12r5,KU240,,AVPAIKATLOPUSSA,2012Q4,Kemi,,Vacancies on end-of-month calculation date (number),58,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2012M12
12r5,KU240,,UUDETAVP,2012Q4,Kemi,,New vacancies during the month (number),57,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2012M12
12r5,KU240,,AVPAIKATLOPUSSA,2013Q1,Kemi,,Vacancies on end-of-month calculation date (number),110,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2013M03
12r5,KU240,,UUDETAVP,2013Q1,Kemi,,New vacancies during the month (number),114,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2013M03
12r5,KU240,,AVPAIKATLOPUSSA,2013Q2,Kemi,,Vacancies on end-of-month calculation date (number),94,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2013M06
12r5,KU240,,UUDETAVP,2013Q2,Kemi,,New vacancies during the month (number),132,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2013M06
12r5,KU240,,AVPAIKATLOPUSSA,2013Q3,Kemi,,Vacancies on end-of-month calculation date (number),121,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2013M09
12r5,KU240,,UUDETAVP,2013Q3,Kemi,,New vacancies during the month (number),141,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2013M09
12r5,KU240,,AVPAIKATLOPUSSA,2013Q4,Kemi,,Vacancies on end-of-month calculation date (number),54,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2013M12
12r5,KU240,,UUDETAVP,2013Q4,Kemi,,New vacancies during the month (number),66,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2013M12
12r5,KU240,,AVPAIKATLOPUSSA,2014Q1,Kemi,,Vacancies on end-of-month calculation date (number),442,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2014M03
12r5,KU240,,UUDETAVP,2014Q1,Kemi,,New vacancies during the month (number),134,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2014M03
12r5,KU240,,AVPAIKATLOPUSSA,2014Q2,Kemi,,Vacancies on end-of-month calculation date (number),61,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2014M06
12r5,KU240,,UUDETAVP,2014Q2,Kemi,,New vacancies during the month (number),103,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2014M06
12r5,KU240,,AVPAIKATLOPUSSA,2014Q3,Kemi,,Vacancies on end-of-month calculation date (number),95,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2014M09
12r5,KU240,,UUDETAVP,2014Q3,Kemi,,New vacancies during the month (number),127,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2014M09
12r5,KU240,,AVPAIKATLOPUSSA,2014Q4,Kemi,,Vacancies on end-of-month calculation date (number),85,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2014M12
12r5,KU240,,UUDETAVP,2014Q4,Kemi,,New vacancies during the month (number),101,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2014M12
12r5,KU240,,AVPAIKATLOPUSSA,2015Q1,Kemi,,Vacancies on end-of-month calculation date (number),239,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2015M03
12r5,KU240,,UUDETAVP,2015Q1,Kemi,,New vacancies during the month (number),209,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2015M03
12r5,KU240,,AVPAIKATLOPUSSA,2015Q2,Kemi,,Vacancies on end-of-month calculation date (number),156,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2015M06
12r5,KU240,,UUDETAVP,2015Q2,Kemi,,New vacancies during the month (number),138,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2015M06
12r5,KU240,,AVPAIKATLOPUSSA,2015Q3,Kemi,,Vacancies on end-of-month calculation date (number),162,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2015M09
12r5,KU240,,UUDETAVP,2015Q3,Kemi,,New vacancies during the month (number),113,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2015M09
12r5,KU240,,AVPAIKATLOPUSSA,2015Q4,Kemi,,Vacancies on end-of-month calculation date (number),81,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2015M12
12r5,KU240,,UUDETAVP,2015Q4,Kemi,,New vacancies during the month (number),99,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2015M12
12r5,KU240,,AVPAIKATLOPUSSA,2016Q1,Kemi,,Vacancies on end-of-month calculation date (number),190,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2016M03
12r5,KU240,,UUDETAVP,2016Q1,Kemi,,New vacancies during the month (number),103,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2016M03
12r5,KU240,,AVPAIKATLOPUSSA,2016Q2,Kemi,,Vacancies on end-of-month calculation date (number),207,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2016M06
12r5,KU240,,UUDETAVP,2016Q2,Kemi,,New vacancies during the month (number),235,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2016M06
12r5,KU240,,AVPAIKATLOPUSSA,2016Q3,Kemi,,Vacancies on end-of-month calculation date (number),148,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2016M09
12r5,KU240,,UUDETAVP,2016Q3,Kemi,,New vacancies during the month (number),153,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2016M09
12r5,KU240,,AVPAIKATLOPUSSA,2016Q4,Kemi,,Vacancies on end-of-month calculation date (number),116,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2016M12
12r5,KU240,,UUDETAVP,2016Q4,Kemi,,New vacancies during the month (number),126,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2016M12
12r5,KU240,,AVPAIKATLOPUSSA,2017Q1,Kemi,,Vacancies on end-of-month calculation date (number),526,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2017M03
12r5,KU240,,UUDETAVP,2017Q1,Kemi,,New vacancies during the month (number),148,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2017M03
12r5,KU240,,AVPAIKATLOPUSSA,2017Q2,Kemi,,Vacancies on end-of-month calculation date (number),184,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2017M06
12r5,KU240,,UUDETAVP,2017Q2,Kemi,,New vacancies during the month (number),105,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2017M06
12r5,KU240,,AVPAIKATLOPUSSA,2017Q3,Kemi,,Vacancies on end-of-month calculation date (number),239,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2017M09
12r5,KU240,,UUDETAVP,2017Q3,Kemi,,New vacancies during the month (number),160,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2017M09
12r5,KU240,,AVPAIKATLOPUSSA,2017Q4,Kemi,,Vacancies on end-of-month calculation date (number),100,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2017M12
12r5,KU240,,UUDETAVP,2017Q4,Kemi,,New vacancies during the month (number),73,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2017M12
12r5,KU240,,AVPAIKATLOPUSSA,2018Q1,Kemi,,Vacancies on end-of-month calculation date (number),247,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2018M03
12r5,KU240,,UUDETAVP,2018Q1,Kemi,,New vacancies during the month (number),195,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2018M03
12r5,KU240,,AVPAIKATLOPUSSA,2018Q2,Kemi,,Vacancies on end-of-month calculation date (number),170,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2018M06
12r5,KU240,,UUDETAVP,2018Q2,Kemi,,New vacancies during the month (number),235,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2018M06
12r5,KU240,,AVPAIKATLOPUSSA,2018Q3,Kemi,,Vacancies on end-of-month calculation date (number),178,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2018M09
12r5,KU240,,UUDETAVP,2018Q3,Kemi,,New vacancies during the month (number),127,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2018M09
12r5,KU240,,AVPAIKATLOPUSSA,2018Q4,Kemi,,Vacancies on end-of-month calculation date (number),106,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2018M12
12r5,KU240,,UUDETAVP,2018Q4,Kemi,,New vacancies during the month (number),83,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2018M12
12r5,KU240,,AVPAIKATLOPUSSA,2019Q1,Kemi,,Vacancies on end-of-month calculation date (number),257,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2019M03
12r5,KU240,,UUDETAVP,2019Q1,Kemi,,New vacancies during the month (number),243,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2019M03
12r5,KU240,,AVPAIKATLOPUSSA,2019Q2,Kemi,,Vacancies on end-of-month calculation date (number),222,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2019M06
12r5,KU240,,UUDETAVP,2019Q2,Kemi,,New vacancies during the month (number),218,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2019M06
12r5,KU240,,AVPAIKATLOPUSSA,2019Q3,Kemi,,Vacancies on end-of-month calculation date (number),214,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2019M09
12r5,KU240,,UUDETAVP,2019Q3,Kemi,,New vacancies during the month (number),201,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2019M09
12r5,KU240,,AVPAIKATLOPUSSA,2019Q4,Kemi,,Vacancies on end-of-month calculation date (number),120,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2019M12
12r5,KU240,,UUDETAVP,2019Q4,Kemi,,New vacancies during the month (number),63,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2019M12
12r5,KU240,,AVPAIKATLOPUSSA,2020Q1,Kemi,,Vacancies on end-of-month calculation date (number),270,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2020M03
12r5,KU240,,UUDETAVP,2020Q1,Kemi,,New vacancies during the month (number),174,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2020M03
12r5,KU240,,AVPAIKATLOPUSSA,2020Q2,Kemi,,Vacancies on end-of-month calculation date (number),190,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2020M06
12r5,KU240,,UUDETAVP,2020Q2,Kemi,,New vacancies during the month (number),174,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2020M06
12r5,KU240,,AVPAIKATLOPUSSA,2020Q3,Kemi,,Vacancies on end-of-month calculation date (number),278,,"KEHA Centre, Employment Service Statistics",2026-08-25T05:00:00Z,2020M09
